,alg_id,alg_label,context,context_type,exp_uid,left_id,network_delay,participant_uid,query_uid,response_time,right_id,target_left,target_right,target_winner,timestamp_answer_received,timestamp_query_generated,winner_id
2740,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,101,1.064591,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,60d017051cb3ce906bf2b584ad095b69,1.205,38,http://clintsbucket.s3.amazonaws.com/DAM3D037_F_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D013_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D013_T_CYDedit.jpeg,2019-07-11 19:59:14.567240,2019-07-11 19:59:12.297649,38
2741,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,4,1.402624,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,f48e374f3821d5bbabdee75668700ca9,1.756,34,http://clintsbucket.s3.amazonaws.com/DAM3D001_T_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D012_P_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D012_P_CYAedit.jpeg,2019-07-11 19:59:19.446465,2019-07-11 19:59:16.287841,34
2742,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,85,1.392164,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,8e6822b83d1f4401a161ca08605165af,3.171,136,http://clintsbucket.s3.amazonaws.com/DAM3D031_F_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D051_T_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D051_T_CYAedit.jpeg,2019-07-11 19:59:24.966389,2019-07-11 19:59:20.403225,136
2743,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,97,5.196727,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,6bb1f04cba3bc0b89ec813c0a8650089,2.143,144,http://clintsbucket.s3.amazonaws.com/DAM3D035_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D056_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D056_P_CYDedit.jpeg,2019-07-11 19:59:34.379923,2019-07-11 19:59:27.040196,144
2744,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,109,1.757801,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,4cb52ac5fc0d074b68213286b8143e05,1.646,167,http://clintsbucket.s3.amazonaws.com/DAM3D039_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D064_T_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D039_T_CYDedit.jpeg,2019-07-11 19:59:38.811920,2019-07-11 19:59:35.408119,109
2745,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,53,0.882834,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,881e3edeacb3b82ce3bf0e71222b41fc,1.014,97,http://clintsbucket.s3.amazonaws.com/DAM3D020_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D035_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D020_P_CYDedit.jpeg,2019-07-11 19:59:41.708218,2019-07-11 19:59:39.811384,53
2746,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,124,1.433971,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,9fbc237dd30f691a71aca4ddcde195e9,3.131,56,http://clintsbucket.s3.amazonaws.com/DAM3D046_T_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D021_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D021_P_CYDedit.jpeg,2019-07-11 19:59:47.271912,2019-07-11 19:59:42.706941,56
2747,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,139,1.476795,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,a4370aaf3a270e6b55c035b80e09a299,2.2,39,http://clintsbucket.s3.amazonaws.com/DAM3D054_P_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D014_F_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D054_P_CYAedit.jpeg,2019-07-11 19:59:51.905170,2019-07-11 19:59:48.228375,139
2748,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,94,1.806092,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,80807c905af69fac70936049e3393667,2.795,164,http://clintsbucket.s3.amazonaws.com/DAM3D034_F_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D063_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D063_T_CYDedit.jpeg,2019-07-11 19:59:57.488781,2019-07-11 19:59:52.887689,164
2749,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,132,1.488101,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,f1fa2ae5997fd2edd8bf930b01012192,3.854,141,http://clintsbucket.s3.amazonaws.com/DAM3D050_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D055_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D050_P_CYDedit.jpeg,2019-07-11 20:00:03.890423,2019-07-11 19:59:58.548322,132
2750,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,107,2.868557,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,4f926619a18b406f5205018c419dbf38,1.938,57,http://clintsbucket.s3.amazonaws.com/DAM3D039_F_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D021_T_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D039_F_CYAedit.jpeg,2019-07-11 20:00:09.673444,2019-07-11 20:00:04.866887,107
2751,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,42,1.747356,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,4b434d29fd55ddc46c8dd2fa40802068,2.767,90,http://clintsbucket.s3.amazonaws.com/DAM3D015_P_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D032_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D015_P_CYAedit.jpeg,2019-07-11 20:00:15.916612,2019-07-11 20:00:11.402256,42
2752,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,bf151d2708c0b425f4ff665459a640,5,2.767332,bf151d2708c0b425f4ff665459a640_9wCrAdBPzKICddM17TWQZzt8RiqiZW,27c8d648ab7d64cb78b5658c91973b40,1.211,142,http://clintsbucket.s3.amazonaws.com/DAM3D002_F_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D055_T_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D002_F_CYAedit.jpeg,2019-07-11 20:00:21.640943,2019-07-11 20:00:17.662611,5
